id,setid,long_ft,short_ft,row,col,block,dbh,year,site,name,Nline,NEline,Eline,SEline,Sline,SWline,Wline,NWline,Line_Index,Area_Index,sName2,sName2,N_DBH,NE_DBH,E_DBH,SE_DBH,S_DBH,SW_DBH,W_DBH,NW_DBH,sName3,DBH_Count,cDBH_AVG,DBH_Ratio,Sum_DBH_Ratio1_sD,Sum_DBH_Ratio2_cD,BA_Ratio,Sum_BA_Ratio,,,,,,,,,,,,,,,,
1230,5,9,9,12,11,11,4.6,2009,U07m,NM6,4.5,6.2,6.4,10.1,6.1,1147,5,9,9,13,7,7,5.3,2009,U07m,83XAA04,8.5,7.6,5.5,7.8,4.6,12.7,9,8.3,64.11,178.49,83XAA04,83XAA04,0.3,3.6,3.4,3.3,5,0,0,2.8,83XAA04,6,2.3,2.3,3.47,25.26,3.29,2.43
1231,5,9,9,13,11,11,2.2,2009,U07m,NM6,2.9,6.8,5.8,4.8,5.4,1148,5,9,9,14,7,7,5,2009,U07m,83XAA04,4.4,7.6,5.4,12.7,4.4,12.7,9,12.7,68.96,190.99,83XAA04,83XAA04,5.3,3.4,3.3,0,5.2,0,0,0,83XAA04,4,2.15,2.33,3.44,4.89,2.58,3.1
1232,5,9,9,14,11,11,1.5,2009,U07m,NM6,3.6,7.1,2.6,4.4,3.1,1149,5,9,9,15,7,7,5.2,2009,U07m,83XAA04,4.6,7.8,9,8.6,4.4,9.6,9,12.7,65.71,184.82,83XAA04,83XAA04,5,3.3,0,2.5,5.4,1.7,0,0,83XAA04,5,2.24,2.32,3.44,8.72,2.92,2.74
1233,5,9,9,15,11,11,2.9,2009,U07m,NM6,5.9,5.7,4.6,7.2,4.1,1150,5,9,9,16,7,7,5.4,2009,U07m,83XAA04,4.6,12.7,6.2,7.7,8,7.9,6.8,12.7,66.63,179.67,83XAA04,83XAA04,5.2,0,2.5,3.5,0.7,3.3,1.7,0,83XAA04,6,2.11,2.56,3.13,17.27,3.9,2.05
1234,5,9,9,16,11,11,3.4,2009,U07m,NM6,4.9,7,5.5,7.7,3.8,1151,5,9,9,17,7,7,0.7,2009,U07m,81XAA04,1,2.8,1.5,2.1,1.7,1.9,1.6,3.7,16.27,10.46,81XAA04,81XAA04,5.4,2.5,3.5,3.6,3,4,3.3,1.7,81XAA04,8,3.38,0.21,38.57,1.84,0.04,202.86
1235,5,9,9,17,11,11,4.6,2009,U07m,NM6,5.2,8.6,6.1,8,4.8,1152,5,9,9,18,7,7,3,2009,U07m,81XAA04,7.3,5.9,4.1,8,4.4,5.9,3.9,6.1,45.44,88.71,81XAA04,81XAA04,0.7,3.5,3.6,1.8,3.1,3.5,4,3.3,81XAA04,8,2.94,1.02,7.83,11.13,0.93,8.63
1236,5,9,9,18,11,11,4.1,2009,U07m,NM6,4.2,8.3,5.4,8.3,4.9,1153,5,9,9,19,7,7,3.1,2009,U07m,81XAA04,4.6,5.9,5.7,6.9,3.7,5.1,4.2,5.6,41.71,76.11,81XAA04,81XAA04,3,3.6,1.8,2.6,4.4,4.6,3.5,4,81XAA04,8,3.44,0.9,8.87,7.85,0.76,10.48
1237,5,9,9,19,11,11,3.5,2009,U07m,NM6,4.1,7.2,5.5,6.1,5.2,1154,5,9,9,20,7,7,4.4,2009,U07m,81XAA04,5.3,9,5.7,9.2,6.3,6.2,4.4,7.1,53.08,121.21,81XAA04,81XAA04,3.1,1.8,2.6,1.7,1.9,4.7,4.6,3.5,81XAA04,8,2.99,1.47,5.43,13.61,1.9,4.22
1238,5,9,9,20,11,11,2.6,2009,U07m,NM6,3.8,6.9,3.7,5.3,4.4,1155,5,9,9,21,7,7,1.9,2009,U07m,85XAA04,2.7,5.4,4.8,12.7,9,12.7,2.6,3.7,53.61,135.19,85XAA04,85XAA04,4.4,2.6,1.7,0,0,0,4.7,4.6,85XAA04,5,2.25,0.84,9.47,3.1,0.4,20.02
1239,5,9,9,21,11,11,2.7,2009,U07m,NM6,4.6,5.3,3.8,12.7,9,1156,5,9,9,1,8,8,1.3,2009,U07m,1XTE04,9,12.7,5.6,5.9,9,2.6,2.1,12.7,59.69,156.42,1XTE04,1XTE04,0,0,0.8,1.5,0,5,4.2,0,1XTE04,4,1.44,0.9,8.85,3.06,0.3,26.94
1240,5,9,9,1,12,12,3.8,2009,U07m,NM6,9,12.7,9,12.7,4.2,1157,5,9,9,2,8,8,na,2009,U07m,1XTE04,0,0,0,0,0,0,0,0,0,0,1XTE04,1XTE04,1.3,0.8,1.5,0.2,0.7,4.1,5,4.2,1XTE04,8,2.23,0,0,0,0,0
1241,5,9,9,2,12,12,4.3,2009,U07m,NM6,4.8,12.7,9,12.7,5,1158,5,9,9,3,8,8,0.7,2009,U07m,1XTE04,9,4,7,12.7,3,1.6,1.3,1.6,40.22,75.99,1XTE04,1XTE04,0,1.5,0.2,0,1.4,5,4.1,5,1XTE04,6,2.15,0.33,24.57,4.92,0.06,145.02
1242,5,9,9,3,12,12,3.4,2009,U07m,NM6,4,12.7,9,12.7,4.5,1159,5,9,9,4,8,8,1.4,2009,U07m,1XTE04,6,11.1,9,2.8,2.9,9.4,2,3.2,46.37,95.89,1XTE04,1XTE04,0.7,0.2,0,5,3,0.5,5,4.1,1XTE04,7,2.31,0.61,13.21,13.17,0.2,39.08
1243,5,9,9,4,12,12,3.4,2009,U07m,NM6,4.5,12.7,9,12.7,4.2,1160,5,9,9,5,8,8,3,2009,U07m,18XAG04,6.1,12.7,3.4,4.8,5.7,12.7,7.7,4.8,58.03,142.32,18XAG04,18XAG04,1.4,0,5,4.9,1.7,0,0.5,5,18XAG04,6,2.31,1.3,6.17,11.72,0.91,8.79
1244,5,9,9,5,12,12,3.9,2009,U07m,NM6,4.8,12.7,9,12.7,3.8,1161,5,9,9,6,8,8,1.7,2009,U07m,18XAG04,3.3,3.2,2.3,3.4,4.4,5.8,9,9.8,41.29,84.75,18XAG04,18XAG04,3,5,4.9,4.6,1.8,2,0,0.5,18XAG04,7,2.73,0.62,12.82,6.82,0.27,29.99
1245,5,9,9,6,12,12,5.4,2009,U07m,NM6,5.2,12.7,9,12.7,4.7,1162,5,9,9,7,8,8,1.8,2009,U07m,18XAG04,4.6,3.4,2.5,3.1,3.2,6,4.3,12.7,39.91,70.86,18XAG04,18XAG04,1.7,4.9,4.6,5.5,3.3,2,2,0,18XAG04,7,3,0.6,13.33,4.49,0.27,30
1246,5,9,9,7,12,12,5,2009,U07m,NM6,4.3,12.7,9,12.7,4.9,1163,5,9,9,8,8,8,3.3,2009,U07m,18XAG04,5.8,5.3,3.4,6.7,3.7,7.2,5.6,7.9,45.67,89.87,18XAG04,18XAG04,1.8,4.6,5.5,3,4.7,2.5,2,2,18XAG04,8,3.26,1.01,7.91,9.57,0.87,9.18
1247,5,9,9,8,12,12,4.2,2009,U07m,NM6,4.1,12.7,9,12.7,4.9,1164,5,9,9,9,8,8,4.7,2009,U07m,82XAA04,5.3,5.9,5.5,6.9,5,8.9,5.9,8.9,52.29,117.63,82XAA04,82XAA04,3.3,5.5,3,4,3.7,2,2.5,2,82XAA04,8,3.25,1.45,5.53,12.87,1.88,4.26
1248,5,9,9,9,12,12,3.5,2009,U07m,NM6,4.1,12.7,9,12.7,5.8,1165,5,9,9,10,8,8,3.7,2009,U07m,82XAA04,4,7,4.3,7.8,4.1,8.1,5.8,7.6,48.84,98.92,82XAA04,82XAA04,4.7,3,4,2.3,4.4,2.1,2,2.5,82XAA04,8,3.13,1.18,6.76,10.49,1.27,6.31
1249,5,9,9,10,12,12,1.9,2009,U07m,NM6,3.2,12.7,9,12.7,2.5,1166,5,9,9,11,8,8,4.4,2009,U07m,82XAA04,4.9,6.7,5.9,9,5,11.9,6.1,8.8,58.21,140.63,82XAA04,82XAA04,3.7,4,2.3,1.8,3.6,0.3,2.1,2,82XAA04,8,2.48,1.78,4.5,26.83,2.6,3.08
1250,5,9,9,11,12,12,4.9,2009,U07m,NM6,6.5,12.7,9,12.7,6.5,1167,5,9,9,12,8,8,3.6,2009,U07m,82XAA04,4,7.8,6,6,4.6,5.1,8.3,8,49.97,108.92,82XAA04,82XAA04,4.4,2.3,1.8,4,3.4,5.3,0.3,2.1,82XAA04,8,2.95,1.22,6.56,20.74,1.18,6.79
1251,5,9,9,12,12,12,1.9,2009,U07m,NM6,2.5,12.7,9,12.7,5.5,1168,5,9,9,13,8,8,3.4,2009,U07m,81XAA04,4.4,8.3,4.1,5.8,4.6,5.2,3.5,11.7,47.61,90.37,81XAA04,81XAA04,3.6,1.8,4,4,3.3,5,5.3,0.3,81XAA04,8,3.41,1,8.03,18.22,0.82,9.71
1252,5,9,9,13,12,12,1.2,2009,U07m,NM6,3.5,12.7,9,12.7,2.3,1169,5,9,9,14,8,8,3.3,2009,U07m,81XAA04,4.4,5.8,4.1,5.9,9,4.9,3.6,4.9,42.57,80.44,81XAA04,81XAA04,3.4,4,4,3.8,0,5.2,5,5.3,81XAA04,7,3.84,0.86,9.3,5.41,0.63,12.68
1253,5,9,9,14,12,12,3.6,2009,U07m,NM6,6.8,12.7,9,12.7,5.1,1170,5,9,9,15,8,8,na,2009,U07m,81XAA04,0,0,0,0,0,0,0,0,0,0,81XAA04,81XAA04,3.3,4,3.8,2.2,2.5,5.4,5.2,5,81XAA04,8,3.93,0,0,0,0,0
1254,5,9,9,15,12,12,2.8,2009,U07m,NM6,3.9,12.7,9,12.7,5,1171,5,9,9,16,8,8,2.5,2009,U07m,81XAA04,9,5.1,4.8,4,3.8,9.9,2.8,4.1,43.54,77.28,81XAA04,81XAA04,0,3.8,2.2,5.4,3.5,0.7,5.4,5.2,81XAA04,7,3.27,0.76,10.48,7.49,0.43,18.78
1255,5,9,9,16,12,12,2.2,2009,U07m,NM6,4,12.7,9,12.7,4.5,1172,5,9,9,17,8,8,3.5,2009,U07m,84XAA04,5.3,7.8,3.5,6.2,4.4,6.9,7.5,5,46.59,93.22,84XAA04,84XAA04,2.5,2.2,5.4,3.7,3.6,3,0.7,5.4,84XAA04,8,3.31,1.06,7.57,12.37,0.93,8.62
1256,5,9,9,17,12,12,2.2,2009,U07m,NM6,4.5,12.7,9,12.7,4,1173,5,9,9,18,8,8,3.6,2009,U07m,84XAA04,4.6,5.1,4.4,5.5,6,6.8,4.9,10.7,48.02,98.64,84XAA04,84XAA04,3.5,5.4,3.7,4.7,1.8,3.1,3,0.7,84XAA04,8,3.24,1.11,7.19,12.94,1.04,7.68
1257,5,9,9,18,12,12,2.7,2009,U07m,NM6,5,12.7,9,12.7,5,1174,5,9,9,19,8,8,1.8,2009,U07m,84XAA04,3,4.2,2.5,3.1,3.7,3.7,3.3,4.8,28.21,34.62,84XAA04,84XAA04,3.6,3.7,4.7,5.6,2.6,4.4,3.1,3,84XAA04,8,3.84,0.47,17.06,3.97,0.21,38.53
1258,5,9,9,19,12,12,2.2,2009,U07m,NM6,4,12.7,9,12.7,3.3,1175,5,9,9,20,8,8,2.6,2009,U07m,84XAA04,5.3,4.5,2.9,8.3,5.4,7.4,3.3,5.8,42.92,77.98,84XAA04,84XAA04,1.8,4.7,5.6,1.4,1.7,1.9,4.4,3.1,84XAA04,8,3.08,0.85,9.46,8.65,0.57,13.92
1259,5,9,9,20,12,12,3.8,2009,U07m,NM6,5.7,12.7,9,12.7,4.6,1176,5,9,9,21,8,8,1.7,2009,U07m,85XAA04,3.6,3,4.9,12.7,9,12.7,4.3,3.5,53.71,141.03,85XAA04,85XAA04,2.6,5.6,1.4,0,0,0,1.9,4.4,85XAA04,5,1.99,0.86,9.35,3.45,0.37,21.82
1260,5,9,9,21,12,12,3.7,2009,U07m,NM6,4.4,12.7,9,12.7,9,1177,5,9,9,1,9,9,0.8,2009,U07m,85XAA04,9,12.7,1.4,6.4,3.1,12.7,3.4,12.7,61.52,142.52,85XAA04,85XAA04,0,0,4.3,0.8,1.5,0,1.3,0,85XAA04,4,0.99,0.81,9.88,2.33,0.22,36.05
1261,6,9,9,1,1,1,2.3,2008,U07m,17XGA24,9,12.7,3.3,6.1,5.8,1178,5,9,9,2,9,9,1.5,2009,U07m,85XAA04,5.9,3.3,5.9,4.3,7.9,8.7,9,6.8,51.81,122.67,85XAA04,85XAA04,0.8,4.3,0.8,2.9,0.2,0.7,0,1.3,85XAA04,7,1.37,1.09,7.33,15.41,0.59,13.51
1262,6,9,9,2,1,1,1.3,2008,U07m,17XGA04,3.3,3.1,3.1,4.1,2.8,1179,5,9,9,3,9,9,0.2,2009,U07m,85XAA04,1.1,2.5,0.6,0.5,9,1.6,2,12.7,30.02,23.19,85XAA04,85XAA04,1.5,0.8,2.9,4.7,0,1.4,0.7,0,85XAA04,6,1.5,0.13,60,0.92,0.01,896
1263,6,9,9,3,1,1,2.9,2008,U07m,17XGA04,6.2,6.8,4.7,8,5.7,1180,5,9,9,4,9,9,na,2009,U07m,85XAA04,0,0,0,0,0,0,0,0,0,0,85XAA04,85XAA04,0.2,2.9,4.7,3.2,5,3,1.4,0.7,85XAA04,8,2.64,0,0,0,0,0
1264,6,9,9,4,1,1,1.7,2008,U07m,17XGA5,3.3,4.9,4.5,4.2,3.6,1181,5,9,9,5,9,9,5,2009,U07m,80XAA04,9,6.6,5.5,8.2,4.5,9.5,5.6,9.9,58.82,148.12,80XAA04,80XAA04,0,4.7,3.2,2.8,4.9,1.7,3,1.4,80XAA04,7,2.71,1.84,4.34,13.61,2.56,3.12
1265,6,9,9,5,1,1,2.5,2008,U07m,82XAA04,5.4,7.6,3.8,5.2,5.2,1182,5,9,9,6,9,9,4.9,2009,U07m,80XAA04,4.5,7.7,5.7,7.9,4.6,9.3,6.7,7.9,54.3,125.01,80XAA04,80XAA04,5,3.2,2.8,3,4.6,1.8,1.7,3,80XAA04,8,3.14,1.56,5.12,14.2,2.17,3.68
1266,6,9,9,6,1,1,1.8,2008,U07m,82XAA04,3.8,4.3,3,4,3,1183,5,9,9,7,9,9,4.6,2009,U07m,80XAA04,4.4,7.9,5.4,8.2,4.1,7.4,6.5,9.3,53.24,118.52,80XAA04,80XAA04,4.9,2.8,3,2.5,5.5,3.3,1.8,1.7,80XAA04,8,3.19,1.44,5.54,13.45,1.79,4.46
1267,6,9,9,7,1,1,3.6,2008,U07m,82XAA04,6,6.4,4.3,8.2,6.6,1184,5,9,9,8,9,9,5.5,2009,U07m,80XAA04,4.9,8.2,6.2,9.1,5.8,6.9,5.6,9.6,56.32,134.36,80XAA04,80XAA04,4.6,3,2.5,2.2,3,4.7,3.3,1.8,80XAA04,8,3.14,1.75,4.56,15.45,2.8,2.86
1268,6,9,9,8,1,1,1.3,2008,U07m,82XAA04,2.4,3.1,3.5,4.9,9,1185,5,9,9,9,9,9,3,2009,U07m,84XAA04,3.2,6.9,5.2,12.7,3.9,5.7,3.5,6.1,47.16,90.42,84XAA04,84XAA04,5.5,2.5,2.2,0,4,3.7,4.7,3.3,84XAA04,7,3.24,0.93,8.63,6.22,0.69,11.56
1269,6,9,9,9,1,1,na,2008,U07m,2XT4E04,0,0,0,0,0,1186,5,9,9,10,9,9,4,2009,U07m,84XAA04,5.1,8.2,9,8,5.7,6.1,4.7,5.9,52.61,125.02,84XAA04,84XAA04,3,2.2,0,2.4,2.3,4.4,3.7,4.7,84XAA04,7,2.84,1.41,5.67,9.4,1.6,5
1270,6,9,9,10,1,1,na,2008,U07m,2XT4E04,0,0,0,0,0,1187,5,9,9,11,9,9,2.3,2009,U07m,84XAA04,3.3,12.7,4.4,12.7,5,5,3.1,4.9,51.12,102.42,84XAA04,84XAA04,4,0,2.4,0,1.8,3.6,4.4,3.7,84XAA04,6,2.49,0.92,8.65,4.59,0.6,13.42
1271,6,9,9,11,1,1,na,2008,U07m,2XT4E04,0,0,0,0,0,1188,5,9,9,12,9,9,1.8,2009,U07m,84XAA04,4,5.5,9,7.2,2.8,4.4,3,3.7,39.46,72.93,84XAA04,84XAA04,2.3,2.4,0,1.4,4,3.4,3.6,4.4,84XAA04,7,2.69,0.67,11.94,4.71,0.36,22.5
1272,6,9,9,12,1,1,na,2008,U07m,2XT4E04,0,0,0,0,0,1189,5,9,9,13,9,9,4,2009,U07m,80XAA04,6.2,12.7,6.7,12.7,4.5,7,4.9,6.7,61.37,157.5,80XAA04,80XAA04,1.8,0,1.4,0,4,3.3,3.4,3.6,80XAA04,6,2.19,1.83,4.38,9.58,2.26,3.54
1273,6,9,9,13,1,1,4.1,2008,U07m,83XAA04,9,6.4,9,8.2,4.5,1190,5,9,9,14,9,9,4,2009,U07m,80XAA04,4.5,9.4,9,10.8,4.6,12.7,4.9,6.9,62.92,163.05,80XAA04,80XAA04,4,1.4,0,0.7,3.8,0,3.3,3.4,80XAA04,6,2.07,1.93,4.15,13.01,2.31,3.46
1274,6,9,9,14,1,1,4.1,2008,U07m,83XAA04,4.5,12.7,5.8,9.2,4.1,1191,5,9,9,15,9,9,3.8,2009,U07m,80XAA04,4.4,12.7,7.6,10.1,5.7,7.7,9,6.8,63.98,173.45,80XAA04,80XAA04,4,0,0.7,1,2.2,2.5,0,3.3,80XAA04,6,1.71,2.22,3.61,14.58,2.93,2.73
1275,6,9,9,15,1,1,4.9,2008,U07m,83XAA04,4.9,8.7,6.8,12.7,5.3,1192,5,9,9,16,9,9,2.2,2009,U07m,80XAA04,3.3,9.7,6.2,4.4,2.6,4.9,4.2,12.7,47.98,91.64,80XAA04,80XAA04,3.8,0.7,1,4.2,5.4,3.5,2.5,0,80XAA04,7,2.64,0.83,9.59,8.36,0.48,16.78
1276,6,9,9,16,1,1,3.5,2008,U07m,83XAA04,3.7,8.7,9,6.5,4.6,1193,5,9,9,17,9,9,5.4,2009,U07m,83XAA04,6.4,10.7,5.1,10.9,5.3,7.6,5.5,8.7,60.24,149.26,83XAA04,83XAA04,2.2,1,4.2,0.9,3.7,3.6,3.5,2.5,83XAA04,8,2.7,2,4,21.8,3.36,2.38
1277,6,9,9,17,1,1,3.3,2008,U07m,81XAA04,4.4,12.7,4.4,6.3,3.9,1194,5,9,9,18,9,9,3.7,2009,U07m,83XAA04,3.7,6,7.2,7.1,4,8.6,4.6,6.5,47.62,96.05,83XAA04,83XAA04,5.4,4.2,0.9,2.9,4.7,1.8,3.6,3.5,83XAA04,8,3.38,1.1,7.3,11.88,1.03,7.78
1278,6,9,9,18,1,1,4.3,2008,U07m,81XAA04,5.1,7.1,5,5.9,4.7,1195,5,9,9,19,9,9,4.7,2009,U07m,83XAA04,5,10.7,5.6,8.7,4.1,8.2,6.5,7.2,55.97,129.86,83XAA04,83XAA04,3.7,0.9,2.9,2.2,5.6,2.6,1.8,3.6,83XAA04,8,2.91,1.61,4.96,16.81,2.15,3.72
1279,6,9,9,19,1,1,3.9,2008,U07m,81XAA04,4.3,6.8,3.9,6.3,5.6,1196,5,9,9,20,9,9,5.6,2009,U07m,83XAA04,4.9,8.4,6.5,11.9,7.2,9.8,6.1,9.6,64.36,174.71,83XAA04,83XAA04,4.7,2.9,2.2,0.4,1.4,1.7,2.6,1.8,83XAA04,8,2.21,2.53,3.16,32.23,4.98,1.61
1280,6,9,9,20,1,1,2.4,2008,U07m,81XAA04,3.4,4.1,3.4,8.3,9,1197,5,9,9,21,9,9,1.4,2009,U07m,85XAA04,1.8,4.9,7,12.7,9,12.7,4.1,4.5,56.72,155.43,85XAA04,85XAA04,5.6,2.2,0.4,0,0,0,1.7,2.6,85XAA04,5,1.56,0.9,8.93,5.75,0.34,23.47
1281,6,9,9,21,1,1,na,2008,U07m,NM6,0,0,0,0,0,1198,5,9,9,1,10,10,4.3,2009,U07m,84XAA04,9,12.7,4.9,6.4,7.6,9.4,7.6,12.7,70.33,215.92,84XAA04,84XAA04,0,0,3.6,4.3,0.8,1.5,0.8,0,84XAA04,5,1.38,3.13,2.56,15.81,4.23,1.89
1282,6,9,9,1,2,2,4,2008,U07m,80XAA04,9,12.7,4.4,6.1,5.5,1199,5,9,9,2,10,10,0.8,2009,U07m,84XAA04,1.4,2.3,1.4,1.9,1.9,10.2,3.1,6.4,28.65,33.04,84XAA04,84XAA04,4.3,3.6,4.3,4.6,2.9,0.2,1.5,0.8,84XAA04,8,2.77,0.29,27.75,6.58,0.06,128.81
1283,6,9,9,2,2,2,2.5,2008,U07m,80XAA04,3.5,4.8,3.3,5.3,4.3,1200,5,9,9,3,10,10,2.9,2009,U07m,84XAA04,7.1,5.1,3.5,6.1,3.4,12.7,8.4,8.4,54.68,133.12,84XAA04,84XAA04,0.8,4.3,4.6,3.2,4.7,0,0.2,1.5,84XAA04,7,2.41,1.2,6.66,22.89,0.9,8.91
1284,6,9,9,3,2,2,2.7,2008,U07m,80XAA04,4.7,4.8,3.9,4.8,5.5,1201,5,9,9,4,10,10,4.7,2009,U07m,84XAA04,5.6,6.4,5.4,6.7,5.4,6.2,9,12.2,56.8,144.45,84XAA04,84XAA04,2.9,4.6,3.2,4.2,3.2,5,0,0.2,84XAA04,7,2.91,1.61,4.96,31.14,1.91,4.2
1285,6,9,9,4,2,2,1.7,2008,U07m,80XAA04,3.5,4.2,2.5,4.7,2.9,1202,5,9,9,5,10,10,3.2,2009,U07m,17XGA04,3.6,6.4,3.9,5.7,4.8,5,3.5,12.7,45.71,81.58,17XGA04,17XGA04,4.7,3.2,4.2,3.9,2.8,4.9,5,0,17XGA04,7,3.59,0.89,8.97,5.7,0.67,11.92
1286,6,9,9,5,2,2,3.5,2008,U07m,84XAA04,6.1,5.6,4.9,8.4,4.4,1203,5,9,9,6,10,10,2.8,2009,U07m,17XGA04,4.2,5.1,3.8,5,4.3,4.8,3.3,4.6,35.07,53.76,17XGA04,17XGA04,3.2,4.2,3.9,4.3,3,4.6,4.9,5,17XGA04,8,4.14,0.68,11.82,5.58,0.45,17.95
1287,6,9,9,6,2,2,3.6,2008,U07m,84XAA04,4.6,7,6,7.8,4.3,1204,5,9,9,7,10,10,3,2009,U07m,17XGA04,4.7,5.5,3.7,4.2,4.9,4.5,3.6,4.8,35.92,56.72,17XGA04,17XGA04,2.8,3.9,4.3,6,2.5,5.5,4.6,4.9,17XGA04,8,4.31,0.7,11.5,6.05,0.45,17.69
1288,6,9,9,7,2,2,4,2008,U07m,84XAA04,4.7,8.8,5.7,7.8,6,1205,5,9,9,8,10,10,2.5,2009,U07m,17XGA04,4.1,4.7,2.6,12.7,4.8,5.8,2.8,4.5,42.01,71.09,17XGA04,17XGA04,3,4.3,6,0,2.2,3,5.5,4.6,17XGA04,7,3.58,0.7,11.44,4.8,0.39,20.6
1289,6,9,9,8,2,2,2,2008,U07m,84XAA04,3,5.9,4,4.1,4.4,1206,5,9,9,9,10,10,2.2,2009,U07m,2XT4E04,4.2,3.4,9,4.2,9,4.5,3.8,3.6,41.83,73.72,2XT4E04,2XT4E04,2.5,6,0,4.4,0,4,3,5.5,2XT4E04,6,3.17,0.69,11.55,3.43,0.33,24.14
1290,6,9,9,9,2,2,2.1,2008,U07m,18XAG04,4.6,5.8,3,5.7,3.9,1207,5,9,9,10,10,10,na,2009,U07m,2XT4E04,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,2.2,0,4.4,4.6,2.4,2.3,4,3,2XT4E04,7,2.86,0,0,0,0,0
1291,6,9,9,10,2,2,2.7,2008,U07m,18XAG04,5.1,5,4.6,6.9,3.9,1208,5,9,9,11,10,10,2.4,2009,U07m,2XT4E04,9,4.5,3.1,4.4,9,7.3,4.6,4.8,46.58,95.74,2XT4E04,2XT4E04,0,4.4,4.6,4.6,0,1.8,2.3,4,2XT4E04,6,2.71,0.88,9.04,4.57,0.53,14.97
1292,6,9,9,11,2,2,3.5,2008,U07m,18XAG04,5.1,7.3,5.4,5.6,4.1,1209,5,9,9,12,10,10,na,2009,U07m,2XT4E04,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,2.4,4.6,4.6,2.2,1.4,4,1.8,2.3,2XT4E04,8,2.91,0,0,0,0,0
1293,6,9,9,12,2,2,4.1,2008,U07m,18XAG04,4.9,8.2,4.3,6.4,9,1210,5,9,9,13,10,10,1.4,2009,U07m,85XAA04,9,3,3.5,6.1,9,3.3,2.3,5.6,41.82,75.81,85XAA04,85XAA04,0,4.6,2.2,1.5,0,4,4,1.8,85XAA04,6,2.26,0.62,12.93,3.35,0.25,32.39
1294,6,9,9,13,2,2,na,2008,U07m,81XAA04,0,0,0,0,0,1211,5,9,9,14,10,10,na,2009,U07m,85XAA04,0,0,0,0,0,0,0,0,0,0,85XAA04,85XAA04,1.4,2.2,1.5,2.9,0.7,3.8,4,4,85XAA04,8,2.56,0,0,0,0,0
1295,6,9,9,14,2,2,2.3,2008,U07m,81XAA04,9,4.6,3.6,5.5,5.3,1212,5,9,9,15,10,10,0.7,2009,U07m,85XAA04,9,4,1.8,2.2,3.7,3.1,1.4,1.9,27.05,32.1,85XAA04,85XAA04,0,1.5,2.9,3.4,1,2.2,3.8,4,85XAA04,7,2.35,0.3,26.86,2.29,0.07,119.39
1296,6,9,9,15,2,2,1.6,2008,U07m,81XAA04,3.7,4.1,3.1,4.2,9,1213,5,9,9,16,10,10,1,2009,U07m,85XAA04,5.3,3.3,2,2.3,1.7,2,2.8,2.7,22.06,22.3,85XAA04,85XAA04,0.7,2.9,3.4,4.6,4.2,5.4,2.2,3.8,85XAA04,8,3.4,0.29,27.2,3.43,0.07,107.7
1297,6,9,9,16,2,2,na,2008,U07m,81XAA04,0,0,0,0,0,1214,5,9,9,17,10,10,4.2,2009,U07m,80XAA04,7.3,7,4.3,6.4,7.4,6.8,3.9,8.4,51.51,115.67,80XAA04,80XAA04,1,3.4,4.6,4.1,0.9,3.7,5.4,2.2,80XAA04,8,3.16,1.33,6.02,15.86,1.43,5.61
1298,6,9,9,17,2,2,3.4,2008,U07m,80XAA04,9,6.5,4.2,6.1,4.5,1215,5,9,9,18,10,10,0.9,2009,U07m,80XAA04,1.6,2.1,1.6,2.6,2.1,2,1.8,1.8,15.65,10.78,80XAA04,80XAA04,4.2,4.6,4.1,3.5,2.9,4.7,3.7,5.4,80XAA04,8,4.14,0.22,36.78,1.8,0.05,174.33
1299,6,9,9,18,2,2,3.4,2008,U07m,80XAA04,4.5,5.9,4.3,7.1,3.6,1216,5,9,9,19,10,10,2.9,2009,U07m,80XAA04,6.9,5.3,4.1,6.7,5.1,4.3,3.4,5.6,41.42,75.73,80XAA04,80XAA04,0.9,4.1,3.5,2.6,2.2,5.6,4.7,3.7,80XAA04,8,3.41,0.85,9.41,9.11,0.62,12.91
1300,6,9,9,19,2,2,5,2008,U07m,80XAA04,5.4,7.3,5.8,7.3,5,1217,5,9,9,20,10,10,2.2,2009,U07m,80XAA04,3.9,4.9,4.1,5.7,7.6,7.8,2.5,4.1,40.62,74.76,80XAA04,80XAA04,2.9,3.5,2.6,2.7,0.4,1.4,5.6,4.7,80XAA04,8,2.98,0.74,10.82,10.98,0.43,18.65
1301,6,9,9,20,2,2,4,2008,U07m,80XAA04,4,7.6,4.7,6.4,6.8,1218,5,9,9,21,10,10,0.4,2009,U07m,85XAA04,1.4,1.7,1.2,12.7,9,12.7,2,0.8,41.55,97.77,85XAA04,85XAA04,2.2,2.6,2.7,0,0,0,1.4,5.6,85XAA04,5,1.81,0.22,36.25,0.84,0.02,326.31
1302,6,9,9,21,2,2,1.3,2008,U07m,NM6,2.2,3.3,2.2,12.7,9,1219,5,9,9,1,11,11,3.6,2009,U07m,NM6,9,12.7,4.4,5.8,4.1,10.4,4.1,12.7,63.25,166.75,NM6,NM6,0,0,3.8,4.3,4.3,0.8,4.3,0,NM6,5,2.19,1.65,4.86,7.96,1.47,5.44
