id,setid,long_ft,short_ft,row,col,block,dbh,year,site,name,Stems,BA,DBH1,DBH2,DBH3,DBH4,DBH5,DBH6,Ht,Plot,Canker13,Nline,NEline,Eline,SEline,Sline,SWline,Wline,NWline,Line_Index,Area_Index,sName2,sName2,N_DBH,NE_DBH,E_DBH,SE_DBH,S_DBH,SW_DBH,W_DBH,NW_DBH,sName3,DBH_Count,cDBH_AVG,DBH_Ratio,Sum_DBH_Ratio1_sD,Sum_DBH_Ratio2_cD,BA_Ratio,Sum_BA_Ratio
1392,7,9,9,12,1,4,0,2007,U07m,2XT4E04,NA,0,,,,,,,,3,,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,0,2.8,3,0,3,0,0,0,2XT4E04,3,1.1,0,0,0,0,0
1393,7,9,9,5,5,1,0.5,2007,U07m,2XT4E04,1,0.001,0.5,,,,,,,22,,1,4.9,1.7,2.1,9,3.2,1.5,10.6,33.93,33.57,2XT4E04,2XT4E04,4.2,0.8,2.2,2.5,0,1.5,2.5,0.1,2XT4E04,7,1.72,0.29,27.6,6.7,0.05,151.52
1394,7,9,9,6,5,1,0,2007,U07m,2XT4E04,NA,0,,,,,,,,22,,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,0.5,2.2,2.5,1.9,0,1.9,1.5,2.5,2XT4E04,7,1.63,0,0,0,0,0
1395,7,9,9,7,5,1,0,2007,U07m,2XT4E04,NA,0,,,,,,,,22,,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,0,2.5,1.9,1.3,0.4,2.6,1.9,1.5,2XT4E04,7,1.51,0,0,0,0,0
1396,7,9,9,8,5,1,0.4,2007,U07m,2XT4E04,2,0.001,0.3,0.2,,,,,,22,,9,2.2,2.1,5.7,2.1,4.6,1.2,2.2,29.15,30.58,2XT4E04,2XT4E04,0,1.9,1.3,0.5,1.3,0.7,2.6,1.9,2XT4E04,7,1.28,0.31,25.5,2.56,0.07,113.13
1397,7,9,9,5,7,2,0.1,2007,U07m,2XT4E04,2,0,0.1,0.1,,,,,,32,,0.3,1.4,0.5,1.4,9,0.5,0.4,1.4,14.97,7.17,2XT4E04,2XT4E04,2.7,0.8,1.6,0.8,0,2.5,2.2,0.8,2XT4E04,7,1.42,0.07,114,0.56,0,2286
1398,7,9,9,6,7,2,0,2007,U07m,2XT4E04,NA,0,,,,,,,,32,,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,0.1,1.6,0.8,1,1,1.9,2.5,2.2,2XT4E04,8,1.39,0,0,0,0,0
1399,7,9,9,7,7,2,1,2007,U07m,2XT4E04,1,0.005,1,,,,,,,32,,9,7.1,4.5,4.2,5,5.5,3.1,3.6,42.09,79.42,2XT4E04,2XT4E04,0,0.8,1,2,0.8,1.3,1.9,2.5,2XT4E04,7,1.29,0.78,10.3,5.7,0.45,17.83
1400,7,9,9,8,7,2,0.8,2007,U07m,2XT4E04,3,0.003,0.6,0.4,0.3,,,,,32,,4,5.7,2.6,3.2,3.4,7.8,3.4,3.8,33.87,48.79,2XT4E04,2XT4E04,1,1,2,2.4,1.3,0.5,1.3,1.9,2XT4E04,8,1.43,0.56,14.25,5.59,0.27,29.69
1401,7,9,9,9,10,3,0.9,2007,U07m,2XT4E04,2,0.004,0.7,0.5,,,,,,48,,3.4,2.7,9,3.8,9,3.5,2.8,2.6,36.73,56.11,2XT4E04,2XT4E04,1.5,3.4,0,2.1,0,2.4,2,3.5,2XT4E04,6,1.86,0.48,16.56,2.38,0.16,49.67
1402,7,9,9,10,10,3,0,2007,U07m,2XT4E04,NA,0,,,,,,,,48,,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,0.9,0,2.1,2.3,0.7,1.4,2.4,2,2XT4E04,7,1.48,0,0,0,0,0
1403,7,9,9,11,10,3,0.7,2007,U07m,2XT4E04,4,0.003,0.5,0.4,0.2,0.2,,,,48,,9,3.2,2.1,2.9,9,6.9,3,2.9,38.88,65.04,2XT4E04,2XT4E04,0,2.1,2.3,2.4,0,0.6,1.4,2.4,2XT4E04,6,1.4,0.5,16,2.89,0.17,48.04
1404,7,9,9,12,10,3,0,2007,U07m,2XT4E04,NA,0,,,,,,,,48,,0,0,0,0,0,0,0,0,0,0,2XT4E04,2XT4E04,0.7,2.3,2.4,0.7,0.6,1.8,0.6,1.4,2XT4E04,8,1.31,0,0,0,0,0
1405,7,9,9,1,2,1,3.2,2007,U07m,80XAA04,1,0.056,3.2,,,,,,,10,,9,12.7,4.8,6.6,5.8,10.4,6,12.7,68.03,197.55,80XAA04,80XAA04,0,0,2.8,3,1.8,0.7,1.6,0,80XAA04,5,1.24,2.59,3.09,10.56,3.54,2.26
1406,7,9,9,2,2,1,1.8,2007,U07m,80XAA04,1,0.018,1.8,,,,,,,10,,3.2,5,3.4,5.3,4.4,6.5,6.5,6.7,41.07,74.54,80XAA04,80XAA04,3.2,2.8,3,2.5,1.9,1.7,0.7,1.6,80XAA04,8,2.17,0.83,9.67,8.23,0.6,13.23
1407,7,9,9,3,2,1,1.9,2007,U07m,80XAA04,1,0.02,1.9,,,,,,,10,,4.6,4.9,3.9,5.1,5.5,7.6,4.8,9.3,45.71,90.2,80XAA04,80XAA04,1.8,3,2.5,2.8,1.2,1.3,1.7,0.7,80XAA04,8,1.87,1.01,7.89,10,0.88,9.1
1408,7,9,9,4,2,1,1.2,2007,U07m,80XAA04,1,0.008,1.2,,,,,,,10,,3.5,4.1,2.7,4.9,3,5.5,4.3,5.3,33.28,47.6,80XAA04,80XAA04,1.9,2.5,2.8,1.9,2.4,1.6,1.3,1.7,80XAA04,8,2.01,0.6,13.42,5.05,0.34,23.76
1409,7,9,9,17,2,5,2.3,2007,U07m,80XAA04,3,0.03,1.9,1.2,0.6,,,,,6,,9,6.8,9,5.6,4.4,5.2,4.3,6.5,50.89,116.73,80XAA04,80XAA04,0,2,#VALUE!,2.9,2.4,3.3,2.5,2.2,80XAA04,7,1.91,1.2,6.65,5.56,1.05,7.59
1410,7,9,9,18,2,5,2.4,2007,U07m,80XAA04,2,0.031,2.3,0.6,,,,,,6,,4.6,12.7,4.1,7.5,3.4,5.8,3.8,6.2,48.07,91.98,80XAA04,80XAA04,2.3,#VALUE!,2.9,1.7,3.9,2.9,3.3,2.5,80XAA04,8,2.44,0.98,8.13,6.41,0.8,9.96
1411,7,9,9,19,2,5,3.9,2007,U07m,80XAA04,5,0.082,2.4,2.1,1.5,1.3,1,,,6,,5.6,7.3,6.3,7.5,5.6,8.7,5.2,6.9,53,121.25,80XAA04,80XAA04,2.4,2.9,1.7,2.7,2.4,1.8,2.9,3.3,80XAA04,8,2.51,1.55,5.15,13.03,2.31,3.46
1412,7,9,9,20,2,5,2.4,2007,U07m,80XAA04,4,0.031,2.2,0.7,0.5,0.3,,,,6,,3.4,7.5,4.2,12.7,9,12.7,5.1,5.8,60.48,160.86,80XAA04,80XAA04,3.9,1.7,2.7,0,0,0,1.8,2.9,80XAA04,5,1.63,1.48,5.42,5.08,1.24,6.43
1413,7,9,9,9,3,4,2.9,2007,U07m,80XAA04,4,0.046,2.7,0.8,0.7,0.2,,,,13,,6.2,6.7,7.3,9.7,5.4,7.7,5.8,9,57.82,144.31,80XAA04,80XAA04,1.3,2.6,0.7,0.9,1.9,1.9,1.6,1.2,80XAA04,8,1.51,1.92,4.17,17.99,3.21,2.49
1414,7,9,9,10,3,4,1.9,2007,U07m,80XAA04,1,0.02,1.9,,,,,,,13,,3.6,9.3,6.1,4.9,4.9,5.1,4.5,6.9,45.35,87.75,80XAA04,80XAA04,2.9,0.7,0.9,3,1.6,2.8,1.9,1.6,80XAA04,8,1.92,0.99,8.11,10.17,0.82,9.77
1415,7,9,9,11,3,4,1.6,2007,U07m,80XAA04,2,0.014,1.2,1.1,,,,,,13,,4.1,8.1,3.1,10.7,3.1,4.4,3.3,5.8,42.69,69.45,80XAA04,80XAA04,1.9,0.9,3,0.3,3.1,3,2.8,1.9,80XAA04,8,2.11,0.76,10.56,10.95,0.47,17.02
1416,7,9,9,12,3,4,3.1,2007,U07m,80XAA04,2,0.054,3,0.9,,,,,,13,,5.9,6.5,8.2,7.3,4.9,12.7,4.6,6.7,56.8,133.64,80XAA04,80XAA04,1.6,3,0.3,2.3,2.6,0,3,2.8,80XAA04,7,1.95,1.59,5.03,17.98,1.9,4.22
1417,7,9,9,5,9,2,3.3,2007,U07m,80XAA04,2,0.059,3.2,0.7,,,,,,42,,7.2,7.5,5.6,8.6,4.6,10.2,6.1,10.2,60.04,151.59,80XAA04,80XAA04,0.8,2.3,2,1.6,3.2,0.8,1.6,0.8,80XAA04,8,1.64,2.02,3.97,20.62,3.28,2.44
1418,7,9,9,6,9,2,3.2,2007,U07m,80XAA04,1,0.056,3.2,,,,,,,42,,4.4,7.8,6,8.5,4.7,9.7,7.2,8.5,56.85,136.81,80XAA04,80XAA04,3.3,2,1.6,1.6,2.9,1,0.8,1.6,80XAA04,8,1.85,1.73,4.63,16.87,2.51,3.19
1419,7,9,9,7,9,2,2.9,2007,U07m,80XAA04,2,0.047,2.8,0.9,,,,,,42,,4.3,8.2,5.8,8.4,4.1,7.5,6.7,10,54.95,125.91,80XAA04,80XAA04,3.2,1.6,1.6,1.5,3.5,2,1,0.8,80XAA04,8,1.9,1.53,5.24,15.27,1.9,4.22
1420,7,9,9,8,9,2,3.5,2007,U07m,80XAA04,2,0.068,2.6,2.4,,,,,,42,,4.9,8.7,6.3,10.1,5.7,7.6,5.7,9.9,58.99,145.56,80XAA04,80XAA04,2.9,1.6,1.5,0.9,2,2.4,2,1,80XAA04,8,1.79,1.96,4.09,18.07,3.4,2.35
1421,7,9,9,13,9,3,1.8,2007,U07m,80XAA04,2,0.019,1.4,1.2,,,,,,44,,6.8,12.7,6.8,12.7,4.2,6.4,4,6.2,59.62,151.48,80XAA04,80XAA04,0.6,0,0.6,0,2.1,1.8,2.3,1.9,80XAA04,6,1.16,1.55,5.17,9.59,1.5,5.33
1422,7,9,9,14,9,3,2.1,2007,U07m,80XAA04,1,0.024,2.1,,,,,,,44,,4.8,9.9,9,11.6,4.8,12.7,4.8,6.1,63.86,169.78,80XAA04,80XAA04,1.8,0.6,0,0.2,1.8,0,1.8,2.3,80XAA04,6,1.06,1.98,4.05,18.41,2.29,3.49
1423,7,9,9,15,9,3,1.8,2007,U07m,80XAA04,3,0.018,1.3,1,0.8,,,,,44,,4.2,12.7,8.1,9.2,1.3,5.6,9,6.4,56.36,135.36,80XAA04,80XAA04,2.1,0,0.2,0.7,11,2.3,0,1.8,80XAA04,6,2.26,0.8,10.06,14.37,0.19,41.5
1424,7,9,9,16,9,3,11,2007,U07m,80XAA04,1,0.66,11,,,,,,,44,,7.7,12.5,8.5,10.4,7.1,10.6,7.4,12.7,77.05,252.07,80XAA04,80XAA04,1.8,0.2,0.7,2.4,2.9,2.2,2.3,0,80XAA04,7,1.56,7.04,1.14,94.98,34.49,0.23
1425,7,9,9,17,10,6,2.4,2007,U07m,80XAA04,2,0.032,2.3,0.7,,,,,,46,,7,8.3,4.5,7.8,7,6.8,4.1,2.3,47.67,100.63,80XAA04,80XAA04,0.7,1.3,2.4,1.5,0.7,2.1,2.9,11,80XAA04,8,2.83,0.85,9.42,13.49,0.32,25.09
1426,7,9,9,18,10,6,0.7,2007,U07m,80XAA04,1,0.003,0.7,,,,,,,46,,2,2.9,2.9,4.2,2.4,2.5,2.3,2.5,21.64,20.74,80XAA04,80XAA04,2.4,2.4,1.5,1.4,1.9,2.9,2.1,2.9,80XAA04,8,2.19,0.32,25,2.73,0.1,82.8
1427,7,9,9,19,10,6,1.9,2007,U07m,80XAA04,6,0.019,1.2,0.7,0.7,0.7,0.6,0.5,,46,,6.6,7.1,5.2,8.3,5.7,4.7,3.6,6,47.17,98.56,80XAA04,80XAA04,0.7,1.5,1.4,1,1.1,3.3,2.9,2.1,80XAA04,8,1.75,1.09,7.37,11.1,0.94,8.48
1428,7,9,9,20,10,6,1.1,2007,U07m,80XAA04,2,0.007,0.9,0.7,,,,,,46,,3.3,5.6,4.7,12.7,9,12.7,2.3,3.5,53.82,135.08,80XAA04,80XAA04,1.9,1.4,1,0,0,0,3.3,2.9,80XAA04,5,1.31,0.84,9.55,3.18,0.37,21.38
1429,7,9,9,17,1,5,2.5,2007,U07m,81XAA04,2,0.033,2.2,1.1,,,,,,5,,4.8,12.7,4.7,6.5,3.9,12.7,9,12.7,67.03,182.3,81XAA04,81XAA04,2.2,0,2.3,2.4,3.3,0,0,0,81XAA04,4,1.27,1.96,4.08,4.02,1.87,4.28
1430,7,9,9,18,1,5,3.3,2007,U07m,81XAA04,2,0.061,2.6,2.1,,,,,,5,,5.1,7.5,5.2,5.8,4.8,12.7,9,12.7,62.91,173.62,81XAA04,81XAA04,2.5,2.3,2.4,3.9,2.9,0,0,0,81XAA04,5,1.75,1.89,4.24,6.11,2.13,3.76
1431,7,9,9,19,1,5,2.9,2007,U07m,81XAA04,3,0.045,2.4,1.3,0.9,,,,,5,,4.2,7,3.8,7,5.6,12.7,9,12.7,61.99,167.87,81XAA04,81XAA04,3.3,2.4,3.9,2.4,1.8,0,0,0,81XAA04,5,1.73,1.68,4.76,5.65,1.65,4.86
1432,7,9,9,20,1,5,1.8,2007,U07m,81XAA04,1,0.018,1.8,,,,,,,5,,3.4,4,3.9,12.7,9,12.7,9,12.7,67.51,205.25,81XAA04,81XAA04,2.9,3.9,2.4,0,0,0,0,0,81XAA04,3,1.15,1.57,5.11,1.83,0.88,9.07
1433,7,9,9,13,2,4,0,2007,U07m,81XAA04,NA,0,,,,,,,,7,,0,0,0,0,0,0,0,0,0,0,81XAA04,81XAA04,3,3.1,2.6,2.6,1.5,2.9,3,0,81XAA04,7,2.34,0,0,0,0,0
1434,7,9,9,14,2,4,1.5,2007,U07m,81XAA04,1,0.012,1.5,,,,,,,7,,9,4.7,3.3,5.5,5.4,4.2,3.1,4.2,39.27,67.53,81XAA04,81XAA04,0,2.6,2.6,2,1,3.1,2.9,3,81XAA04,7,2.15,0.7,11.47,4.9,0.4,20.24
1435,7,9,9,15,2,4,1,2007,U07m,81XAA04,1,0.005,1,,,,,,,7,,3.6,3.5,3,4.2,9,4,2.2,3.3,32.81,48.68,81XAA04,81XAA04,1.5,2.6,2,2,0,2.2,3.1,2.9,81XAA04,7,2.04,0.49,16.3,3.17,0.2,39.87
1436,7,9,9,16,2,4,0,2007,U07m,81XAA04,NA,0,,,,,,,,7,,0,0,0,0,0,0,0,0,0,0,81XAA04,81XAA04,1,2,2,#VALUE!,2.3,2.5,2.2,3.1,81XAA04,8,1.89,0,0,0,0,0
1437,7,9,9,1,5,1,1.5,2007,U07m,81XAA04,2,0.013,1.4,0.6,,,,,,21,,9,12.7,2.9,4.8,3.1,6.2,9,12.7,60.46,171.39,81XAA04,81XAA04,0,0,3.1,2.5,2.8,1.6,0,0,81XAA04,4,1.25,1.2,6.67,2.56,0.69,11.67
1438,7,9,9,2,5,1,2.8,2007,U07m,81XAA04,1,0.043,2.8,,,,,,,21,,5.9,6,4.8,6,5.7,11.5,5.7,12.7,58.37,143.76,81XAA04,81XAA04,1.5,3.1,2.5,3.1,1.6,0.3,1.6,0,81XAA04,7,1.71,1.64,4.89,17.63,1.9,4.2
1439,7,9,9,3,5,1,1.6,2007,U07m,81XAA04,1,0.014,1.6,,,,,,,21,,3.3,5,3.1,8.5,2.5,12,7.6,6.4,48.19,94.8,81XAA04,81XAA04,2.8,2.5,3.1,0.8,4.2,0.1,0.3,1.6,81XAA04,8,1.93,0.83,9.63,26.44,0.46,17.44
1440,7,9,9,4,5,1,4.2,2007,U07m,81XAA04,2,0.096,3.2,2.7,,,,,,21,,6.5,7.3,7.6,8.4,8,8,8.8,11.9,66.44,194.3,81XAA04,81XAA04,1.6,3.1,0.8,2.2,0.5,2.5,0.1,0.3,81XAA04,8,1.39,3.03,2.64,77.22,5.82,1.37
1441,7,9,9,1,6,2,3.1,2007,U07m,81XAA04,2,0.054,3,0.9,,,,,,30,,9,12.7,4.8,6.4,5,6.7,6.1,12.7,63.37,178.09,81XAA04,81XAA04,0,0,2.7,3.1,2.5,2.8,1.5,0,81XAA04,5,1.58,1.97,4.06,6.56,2.31,3.46
1442,7,9,9,2,6,2,2.5,2007,U07m,81XAA04,1,0.034,2.5,,,,,,,30,,4,6.1,4,7.1,4,7.8,4.2,8,45.2,83.39,81XAA04,81XAA04,3.1,2.7,3.1,2,3.1,1.6,2.8,1.5,81XAA04,8,2.49,1.01,7.96,8.72,0.95,8.44
1443,7,9,9,3,6,2,3.1,2007,U07m,81XAA04,1,0.052,3.1,,,,,,,30,,5,6.4,5.5,6.8,7.2,5.4,5.9,6.7,48.8,104.71,81XAA04,81XAA04,2.5,3.1,2,2.7,0.8,4.2,1.6,2.8,81XAA04,8,2.46,1.26,6.35,12.6,1.38,5.81
1444,7,9,9,4,6,2,0.8,2007,U07m,81XAA04,1,0.003,0.8,,,,,,,30,,1.8,3.6,2.1,11.3,2.4,7.8,1.4,4.2,34.77,38.41,81XAA04,81XAA04,3.1,2,2.7,0.1,2.2,0.5,4.2,1.6,81XAA04,8,2.05,0.39,20.5,11.61,0.11,72.19
1445,7,9,9,17,7,6,0.4,2007,U07m,81XAA04,1,0.001,0.4,,,,,,,35,,1,1.9,1.4,2,1.7,2,1.6,3.4,14.97,9.23,81XAA04,81XAA04,3.1,2.3,2.2,2.2,1.7,2.1,1.9,1.1,81XAA04,8,2.08,0.19,41.5,1.67,0.03,229.37
1446,7,9,9,18,7,6,1.7,2007,U07m,81XAA04,2,0.017,1.6,0.7,,,,,,35,,7.3,5.5,3.9,6.6,4.5,6.2,4,6,44.03,84.19,81XAA04,81XAA04,0.4,2.2,2.2,1.6,1.7,1.8,2.1,1.9,81XAA04,8,1.74,0.98,8.18,10.51,0.87,9.19
1447,7,9,9,19,7,6,1.7,2007,U07m,81XAA04,2,0.015,1.4,0.9,,,,,,35,,4.5,5.5,4.6,6.6,3.5,4.9,4.4,5.7,39.7,68.24,81XAA04,81XAA04,1.7,2.2,1.6,1.6,2.7,2.7,1.8,2.1,81XAA04,8,2.05,0.83,9.65,6.91,0.66,12.14
1448,7,9,9,20,7,6,2.7,2007,U07m,81XAA04,2,0.04,2.6,0.8,,,,,,35,,5.5,8,5.7,12.7,9,12.7,4.5,7.6,65.76,185.31,81XAA04,81XAA04,1.7,1.6,1.6,0,0,0,2.7,1.8,81XAA04,5,1.18,2.3,3.48,7.46,3.15,2.54
1449,7,9,9,13,8,3,2.3,2007,U07m,81XAA04,2,0.03,2.1,1,,,,,,37,,4.9,10.1,5,6.7,5,6,3.8,11.7,53.29,114.4,81XAA04,81XAA04,1.9,0.6,1.8,2.1,1.8,2.6,3.1,0.2,81XAA04,8,1.76,1.3,6.13,21.82,1.35,5.91
1450,7,9,9,14,8,3,1.8,2007,U07m,81XAA04,1,0.018,1.8,,,,,,,37,,4,6.4,4.2,6.4,9,4.7,3.7,4.7,42.87,81.41,81XAA04,81XAA04,2.3,1.8,2.1,1.8,0,3.1,2.6,3.1,81XAA04,7,2.1,0.86,9.33,5.49,0.61,13.01
1451,7,9,9,15,8,3,0,2007,U07m,81XAA04,NA,0,,,,,,,,37,,0,0,0,0,0,0,0,0,0,0,81XAA04,81XAA04,1.8,2.1,1.8,11,2.3,3.1,3.1,2.6,81XAA04,8,3.48,0,0,0,0,0
1452,7,9,9,16,8,3,2.3,2007,U07m,81XAA04,2,0.028,2.2,0.6,,,,,,37,,9,7.1,1.6,5.6,4.6,10.8,3.8,5.4,48.02,95.83,81XAA04,81XAA04,0,1.8,11,2.9,2.2,0.4,3.1,3.1,81XAA04,7,3.06,0.75,10.65,10.56,0.27,29.65
1453,7,9,9,5,1,1,1.6,2007,U07m,82XAA04,1,0.014,1.6,,,,,,,2,,5,7.3,3.6,4.7,5.5,12.7,9,12.7,60.57,165.6,82XAA04,82XAA04,1.3,1.2,2.4,2.7,1,0,0,0,82XAA04,5,1.08,1.49,5.38,5.42,1.19,6.71
1454,7,9,9,6,1,1,1,2007,U07m,82XAA04,1,0.005,1,,,,,,,2,,3.5,3.7,2.4,3.3,2.6,12.7,9,12.7,50.09,122.3,82XAA04,82XAA04,1.6,2.4,2.7,2.8,2.4,0,0,0,82XAA04,5,1.49,0.67,11.9,2.19,0.27,29.21
1455,7,9,9,7,1,1,2.4,2007,U07m,82XAA04,3,0.031,1.6,1.3,1.2,,,,,2,,6.4,6,4.2,8.5,6.5,12.7,9,12.7,65.98,193.39,82XAA04,82XAA04,1,2.7,2.8,1.2,0.9,0,0,0,82XAA04,5,1.07,2.23,3.58,8.81,2.51,3.19
1456,7,9,9,8,1,1,0.9,2007,U07m,82XAA04,1,0.004,0.9,,,,,,,2,,2.5,3.1,3.9,4.6,9,12.7,9,12.7,57.45,160.28,82XAA04,82XAA04,2.4,2.8,1.2,1.6,0,0,0,0,82XAA04,4,1,0.9,8.89,2.01,0.37,21.73
1457,7,9,9,13,3,4,2.6,2007,U07m,82XAA04,3,0.036,2.2,1,0.9,,,,,14,,4.1,11.4,4.8,11.8,4.5,8.1,9,5.9,59.59,140.49,82XAA04,82XAA04,3.1,0.3,2.3,0.2,2.6,1.5,0,3,82XAA04,7,1.63,1.6,5,27.24,1.64,4.89
1458,7,9,9,14,3,4,2.6,2007,U07m,82XAA04,2,0.038,2.5,0.8,,,,,,14,,4.5,6.8,8.4,7,5.1,9.2,5.7,12.7,59.37,145.18,82XAA04,82XAA04,2.6,2.3,0.2,2.1,2,1,1.5,0,82XAA04,7,1.46,1.78,4.5,22,2.28,3.51
1459,7,9,9,15,3,4,2,2007,U07m,82XAA04,2,0.021,1.5,1.3,,,,,,14,,3.9,11.6,4.4,5.4,4.5,12.7,6,7.3,55.79,123.73,82XAA04,82XAA04,2.6,0.2,2.1,2.7,2,0,1,1.5,82XAA04,7,1.51,1.32,6.05,16.8,1.24,6.44
1460,7,9,9,16,3,4,2,2007,U07m,82XAA04,2,0.022,1.9,0.7,,,,,,14,,4.5,6.2,3.8,7.7,9,5.9,9,8.5,54.66,131.45,82XAA04,82XAA04,2,2.1,2.7,1.3,#VALUE!,2.3,0,1,82XAA04,7,1.42,1.4,5.7,7.1,1.35,5.92
1461,7,9,9,17,4,5,1.3,2007,U07m,82XAA04,2,0.01,1.2,0.6,,,,,,16,,2.9,4.5,6.5,6.1,3.3,3.9,9,5,41.32,74.56,82XAA04,82XAA04,2.7,2.4,0.5,1.4,2.2,2.9,#VALUE!,2,82XAA04,8,1.76,0.74,10.85,6.24,0.42,19.24
1462,7,9,9,18,4,5,2.2,2007,U07m,82XAA04,3,0.025,1.6,1.2,0.8,,,,,16,,5.7,10.4,5.5,9.7,4.7,7.2,3.9,12.7,59.69,140.53,82XAA04,82XAA04,1.3,0.5,1.4,0.7,2,1.7,2.9,#VALUE!,82XAA04,8,1.31,1.68,4.77,13.96,1.97,4.07
1463,7,9,9,19,4,5,2,2007,U07m,82XAA04,2,0.022,1.6,1.2,,,,,,16,,4.3,7.5,6.7,11.1,3.1,5.4,4.9,5.2,48.09,99.29,82XAA04,82XAA04,2.2,1.4,0.7,0.3,3.8,2.7,1.7,2.9,82XAA04,8,1.96,1.02,7.85,14.99,0.79,10.1
1464,7,9,9,20,4,5,3.8,2007,U07m,82XAA04,3,0.079,3,1.8,1.5,,,,,16,,5.9,10.7,8.3,12.7,9,12.7,5.3,8.8,73.5,231.01,82XAA04,82XAA04,2,0.7,0.3,0,0,0,2.7,1.7,82XAA04,5,0.93,4.11,1.95,23.64,7.83,1.02
1465,7,9,9,5,6,2,2.2,2007,U07m,82XAA04,3,0.026,1.9,0.8,0.7,,,,,29,,6.6,5.7,8.6,12.7,4.2,12.7,7.3,4.4,62.3,161.93,82XAA04,82XAA04,0.8,2.7,0.1,0,2.5,0,0.5,4.2,82XAA04,6,1.35,1.63,4.91,31.37,1.21,6.63
1466,7,9,9,6,6,2,2.5,2007,U07m,82XAA04,2,0.034,2.3,1,,,,,,29,,4.8,12.2,9,9.1,5.1,12.7,9,10.6,72.57,220.24,82XAA04,82XAA04,2.2,0.1,0,1,1.9,0,0,0.5,82XAA04,5,0.71,3.51,2.28,34.95,5.15,1.55
1467,7,9,9,7,6,2,1.9,2007,U07m,82XAA04,3,0.019,1.6,0.8,0.6,,,,,29,,3.9,12.7,5.9,9,5.3,10.5,9,12.7,69.05,190.93,82XAA04,82XAA04,2.5,0,1,0.8,1.3,0.4,0,0,82XAA04,5,0.75,2.53,3.16,11.25,2.97,2.7
1468,7,9,9,8,6,2,1.3,2007,U07m,82XAA04,5,0.009,0.8,0.8,0.4,0.3,0.3,,,29,,3.7,7.2,5.6,6.4,6.5,6.4,6.9,12.7,55.26,128.17,82XAA04,82XAA04,1.9,1,0.8,1.3,0.5,1.3,0.4,0,82XAA04,7,0.9,1.44,5.54,11.46,1.5,5.35
1469,7,9,9,17,6,6,1.9,2007,U07m,82XAA04,2,0.02,1.7,0.9,,,,,,26,,5.7,4.8,7.4,6.7,4.3,7.3,7.1,5.6,49.04,105.31,82XAA04,82XAA04,1.1,3.1,0.4,1.7,2.1,1.4,0.5,2.4,82XAA04,8,1.59,1.2,6.68,15.06,1.1,7.27
1470,7,9,9,18,6,6,2.1,2007,U07m,82XAA04,2,0.025,1.6,1.4,,,,,,26,,4.7,10.7,5,7,4.8,9.5,5.4,10.3,57.5,132.46,82XAA04,82XAA04,1.9,0.4,1.7,1.7,1.8,0.7,1.4,0.5,82XAA04,8,1.26,1.66,4.81,18.69,2.28,3.51
1471,7,9,9,19,6,6,1.8,2007,U07m,82XAA04,1,0.018,1.8,,,,,,,26,,4.2,6.5,4.6,5.1,3.6,10.9,6.5,7.2,48.57,100.93,82XAA04,82XAA04,2.1,1.7,1.7,2.7,2.7,0.3,0.7,1.4,82XAA04,8,1.66,1.08,7.39,14.17,0.95,8.43
1472,7,9,9,20,6,6,2.7,2007,U07m,82XAA04,2,0.039,2.2,1.5,,,,,,26,,5.4,7.8,4.5,12.7,9,12.7,8.1,10.1,70.37,213.28,82XAA04,82XAA04,1.8,1.7,2.7,0,0,0,0.3,0.7,82XAA04,5,0.9,3,2.67,16.95,4.17,1.92
1473,7,9,9,9,8,3,2.4,2007,U07m,82XAA04,3,0.032,1.9,1.1,1,,,,,38,,4.9,5.2,4.9,6.4,4.5,9.9,5.8,9.5,51.1,111.43,82XAA04,82XAA04,2,3.5,2,2.4,2.4,0.7,1.3,0.8,82XAA04,8,1.89,1.27,6.29,13.36,1.33,6.01
1474,7,9,9,10,8,3,2.4,2007,U07m,82XAA04,2,0.031,2.2,0.9,,,,,,38,,4.5,6.9,4.5,8,4.5,8.7,7,8.3,52.43,116.53,82XAA04,82XAA04,2.4,2,2.4,1.4,2.4,1.1,0.7,1.3,82XAA04,8,1.71,1.4,5.71,13.37,1.73,4.62
1475,7,9,9,11,8,3,2.4,2007,U07m,82XAA04,2,0.032,1.8,1.6,,,,,,38,,4.5,6.4,5.7,10.2,5,11.7,6.2,9.9,59.53,145.14,82XAA04,82XAA04,2.4,2.4,1.4,0.6,1.9,0.2,1.1,0.7,82XAA04,8,1.34,1.79,4.46,26.59,2.4,3.33
1476,7,9,9,12,8,3,1.9,2007,U07m,82XAA04,1,0.02,1.9,,,,,,,38,,4,7.3,6.8,6.5,4.1,4.8,8.1,8.1,49.79,108.67,82XAA04,82XAA04,2.4,1.4,0.6,1.8,2.3,3.1,0.2,1.1,82XAA04,8,1.61,1.18,6.79,19.04,1.05,7.61
