id,setid,longft,shortft,row,col,block,dbh,year,site,name,plot,ibap,iba,ibamai,batot,ht,stms,canker,nline,neline,eline,seline,sline,swline,wline,nwline,lineindex,areaindex,sname2,ndbh,nedbh,edbh,sedbh,sdbh,swdbh,wdbh,nwdbh,sname3,dbhc,dbha,dbhr,sdbhr1d,sdbhr2d,bar,sbar
1570,3,9,9,16,3,4,2,2007,U07m,82XAA04,14,NA,NA,0.007,0.022,NA,NA,NA,4.5,6.2,3.8,7.7,3.9,5.9,9,8.5,49.57,106.93,82XAA04,2,2.1,2.7,1.3,2.6,2.3,NA,1,82XAA04,7,1.75,1.14,7,7.87,1.05,7.61
1571,3,9,9,17,3,5,2.6,2007,U07m,83XAA04,15,NA,NA,0.013,0.038,NA,NA,NA,5.1,6.2,6,6.9,4.3,6.6,4.8,12.7,52.6,114.98,83XAA04,2,2.7,1.3,2.2,2.9,2.4,2.3,NA,83XAA04,7,1.98,1.32,6.08,8.56,1.45,5.51
1572,3,9,9,18,3,5,2.9,2007,U07m,83XAA04,15,NA,NA,0.015,0.046,NA,NA,NA,4.7,8.8,5.1,7.5,5.7,5.4,4.9,7.1,49.31,103.99,83XAA04,2.6,1.3,2.2,2,1.7,3.9,2.4,2.3,83XAA04,8,2.3,1.26,6.34,11.03,1.45,5.52
1573,3,9,9,19,3,5,1.7,2007,U07m,83XAA04,15,NA,NA,0.005,0.016,NA,NA,NA,3.3,5.5,4.1,3.9,3.5,5.3,2.7,5.3,33.71,48.11,83XAA04,2.9,2.2,2,3.8,2.7,2.4,3.9,2.4,83XAA04,8,2.79,0.61,13.12,5.14,0.35,22.74
1574,3,9,9,20,3,5,2.7,2007,U07m,83XAA04,15,NA,NA,0.013,0.039,NA,NA,NA,5.5,7.3,3.7,7.2,4.8,10.1,4.8,5.2,48.58,98.46,83XAA04,1.7,2,3.8,2.1,2.4,NA.7,2.4,3.9,83XAA04,8,2.38,1.14,7.04,11.73,1.1,7.26
1575,3,9,9,21,3,NA,2.4,2007,U07m,NM6,NA,NA,NA,0.01,0.031,NA,NA,NA,4.2,4.9,4.8,12.7,9,12.7,7,6.4,61.75,174.9,NM6,2.7,3.8,2.1,NA,NA,NA,NA.7,2.4,NM6,5,1.46,1.64,4.88,7.09,1.42,5.62
1576,3,9,9,1,4,1,NA,2007,U07m,85XAA04,20,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,85XAA04,NA,NA,1.5,2.8,1.6,3,2.8,NA,85XAA04,5,1.46,0,0,0,0,0
1577,3,9,9,2,4,1,1.6,2007,U07m,85XAA04,20,NA,NA,0.005,0.014,NA,NA,NA,9,6.6,3.3,6.4,7.6,5,3.1,4.6,45.51,91.58,85XAA04,NA,1.5,2.8,1.6,NA.3,2.5,3,2.8,85XAA04,7,1.81,0.88,9.06,9.72,0.57,14
1578,3,9,9,3,4,1,0.3,2007,U07m,85XAA04,20,NA,NA,0,0,NA,NA,NA,1.4,1.2,1.4,0.8,6.7,1.2,1,1.2,15.03,8.02,85XAA04,1.6,2.8,1.6,4.2,NA.1,2.8,2.5,3,85XAA04,8,2.32,0.13,62,3.88,0.01,596.67
1579,3,9,9,4,4,1,0.1,2007,U07m,85XAA04,20,NA,NA,0,0,NA,NA,NA,2.3,0.7,0.2,2.1,0.3,0.6,0.3,0.5,7.11,1.66,85XAA04,NA.3,1.6,4.2,NA.5,2.5,1.9,2.8,2.5,85XAA04,8,2.04,0.05,163,0.79,0,4449
1580,3,9,9,5,4,1,2.5,2007,U07m,18XAG04,19,NA,NA,0.012,0.035,NA,NA,NA,8.7,4.7,7.5,12.7,5.6,8.8,5.1,6,59.21,148.97,18XAG04,NA.1,4.2,NA.5,NA,1.5,1.1,1.9,2.8,18XAG04,7,1.51,1.65,4.84,36.74,1.52,5.25
1581,3,9,9,6,4,1,1.5,2007,U07m,18XAG04,19,NA,NA,0.004,0.012,NA,NA,NA,3.4,9.5,9,12.7,4,7.1,5.2,5.6,56.5,140.05,18XAG04,2.5,NA.5,NA,NA,1.9,1.2,1.1,1.9,18XAG04,6,1.14,1.32,6.07,7.79,1.1,7.28
1582,3,9,9,7,4,1,1.9,2007,U07m,18XAG04,19,NA,NA,0.007,0.02,NA,NA,NA,5,12.7,9,10.5,3.8,7.6,5.5,8.1,62.21,165.66,18XAG04,1.5,NA,NA,NA.4,2.6,1.3,1.2,1.1,18XAG04,6,1.01,1.88,4.26,11.52,2.14,3.74
1583,3,9,9,8,4,1,2.6,2007,U07m,18XAG04,19,NA,NA,0.013,0.038,NA,NA,NA,5.2,12.7,7.8,8.5,7.1,6,6,8.7,62.03,165.5,18XAG04,1.9,NA,NA.4,1.3,NA.7,2.9,1.3,1.2,18XAG04,7,1.21,2.14,3.73,18.65,3.09,2.59
1584,3,9,9,9,4,4,0.7,2007,U07m,85XAA04,18,NA,NA,0.001,0.003,NA,NA,NA,1.9,8.1,3.1,3.6,3.9,3.4,1.8,4.5,30.29,36.07,85XAA04,2.6,NA.4,1.3,1.8,NA.9,1.9,2.9,1.3,85XAA04,8,1.64,0.43,18.71,4.87,0.15,53.82
1585,3,9,9,10,4,4,0.9,2007,U07m,85XAA04,18,NA,NA,0.001,0.004,NA,NA,NA,5.1,5.2,3,3.4,6.8,4.6,2.9,3,33.88,50.56,85XAA04,NA.7,1.3,1.8,2.5,NA.3,1.6,1.9,2.9,85XAA04,8,1.63,0.55,14.44,7.18,0.25,32.52
1586,3,9,9,11,4,4,0.3,2007,U07m,85XAA04,18,NA,NA,0,0,NA,NA,NA,2.3,1.8,1,1.2,4.5,1.1,1.4,1.7,15.01,8.98,85XAA04,NA.9,1.8,2.5,2.9,NA.3,3.1,1.6,1.9,85XAA04,8,1.88,0.16,50,2.17,0.02,384.22
1587,3,9,9,12,4,4,0.3,2007,U07m,85XAA04,18,NA,NA,0,0,NA,NA,NA,4.5,1.4,0.8,3.2,1,1.3,0.8,2,15.05,9.31,85XAA04,NA.3,2.5,2.9,NA.9,2.3,2.6,3.1,1.6,85XAA04,8,2.02,0.15,54,2.09,0.02,442
1588,3,9,9,13,4,5,2.3,2007,U07m,84XAA04,17,NA,NA,0.009,0.028,NA,NA,NA,8,5.6,6.5,7.7,8.3,6,4.2,5.4,51.66,118.66,84XAA04,NA.3,2.9,NA.9,1.5,NA.2,2.6,2.6,3.1,84XAA04,8,1.76,1.3,6.13,26.56,1.22,6.57
1589,3,9,9,14,4,5,0.2,2007,U07m,84XAA04,17,NA,NA,0,0,NA,NA,NA,0.7,2.3,1.1,1.1,0.8,1.2,0.6,0.9,8.69,3.2,84XAA04,2.3,NA.9,1.5,2.1,2.1,2,2.6,2.6,84XAA04,8,2.01,0.1,80.5,0.89,0.01,867.25
1590,3,9,9,15,4,5,2.1,2007,U07m,84XAA04,17,NA,NA,0.008,0.024,NA,NA,NA,8.2,7.4,4.5,5.9,3.9,6.5,4.6,5.7,46.84,96.59,84XAA04,NA.2,1.5,2.1,2.4,2.7,2,2,2.6,84XAA04,8,1.94,1.08,7.38,17.46,1.02,7.83
1591,3,9,9,16,4,5,2.7,2007,U07m,84XAA04,17,NA,NA,0.013,0.039,NA,NA,NA,5.1,7.2,4.8,10.7,6.1,6.5,5.2,7.3,52.77,118.26,84XAA04,2.1,2.1,2.4,NA.5,1.3,2.6,2,2,84XAA04,8,1.88,1.44,5.56,14.91,1.86,4.29
1592,3,9,9,17,4,5,1.3,2007,U07m,82XAA04,16,NA,NA,0.003,0.01,NA,NA,NA,2.9,4.5,6.5,6.1,3.3,3.9,3,5,35.32,55.57,82XAA04,2.7,2.4,NA.5,1.4,2.2,2.9,2.6,2,82XAA04,8,2.09,0.62,12.85,6.74,0.34,23.24
1593,3,9,9,18,4,5,2.2,2007,U07m,82XAA04,16,NA,NA,0.008,0.025,NA,NA,NA,5.7,10.4,5.5,9.7,4.7,7.2,3.9,5.8,52.79,117.28,82XAA04,1.3,NA.5,1.4,NA.7,2,1.7,2.9,2.6,82XAA04,8,1.64,1.34,5.95,14.81,1.46,5.46
1594,3,9,9,19,4,5,2,2007,U07m,82XAA04,16,NA,NA,0.007,0.022,NA,NA,NA,4.3,7.5,6.7,11.1,3.1,5.4,4.9,5.2,48.09,99.29,82XAA04,2.2,1.4,NA.7,NA.3,3.8,2.7,1.7,2.9,82XAA04,8,1.96,1.02,7.85,14.99,0.79,10.1
1595,3,9,9,20,4,5,3.8,2007,U07m,82XAA04,16,NA,NA,0.026,0.079,NA,NA,NA,5.9,10.7,8.3,8.2,5.8,7.8,5.3,8.8,60.84,160.27,82XAA04,2,NA.7,NA.3,2.1,2.1,2.4,2.7,1.7,82XAA04,8,1.75,2.17,3.68,28.84,3.94,2.03
1596,3,9,9,21,4,NA,2.1,2007,U07m,NM6,NA,NA,NA,0.008,0.024,NA,NA,NA,3.2,11.1,4.5,12.7,9,12.7,4.2,5.6,63.06,165.06,NM6,3.8,NA.3,2.1,NA,NA,NA,2.4,2.7,NM6,5,1.41,1.49,5.38,10.21,1.1,7.25
1597,3,9,9,1,5,1,1.5,2007,U07m,81XAA04,21,NA,NA,0.004,0.013,NA,NA,NA,9,12.7,2.9,4.8,3.1,6.2,9,12.7,60.46,171.39,81XAA04,NA,NA,3.1,2.5,2.8,1.6,NA,NA,81XAA04,4,1.25,1.2,6.67,2.56,0.69,11.67
1598,3,9,9,2,5,1,2.8,2007,U07m,81XAA04,21,NA,NA,0.014,0.043,NA,NA,NA,5.9,6,4.8,6,5.7,11.5,5.7,12.7,58.37,143.76,81XAA04,1.5,3.1,2.5,3.1,1.6,NA.3,1.6,NA,81XAA04,7,1.71,1.64,4.89,17.63,1.9,4.2
1599,3,9,9,3,5,1,1.6,2007,U07m,81XAA04,21,NA,NA,0.005,0.014,NA,NA,NA,3.3,5,3.1,8.5,2.5,12,7.6,6.4,48.19,94.8,81XAA04,2.8,2.5,3.1,NA.8,4.2,NA.1,NA.3,1.6,81XAA04,8,1.93,0.83,9.63,26.44,0.46,17.44
1600,3,9,9,4,5,1,4.2,2007,U07m,81XAA04,21,NA,NA,0.032,0.096,NA,NA,NA,6.5,7.3,7.6,8.4,8,8,8.8,11.9,66.44,194.3,81XAA04,1.6,3.1,NA.8,2.2,NA.5,2.5,NA.1,NA.3,81XAA04,8,1.39,3.03,2.64,77.22,5.82,1.37
1601,3,9,9,5,5,1,0.5,2007,U07m,2XT4E04,22,NA,NA,0,0.001,NA,NA,NA,1,4.9,1.7,2.1,9,3.2,1.5,10.6,33.93,33.57,2XT4E04,4.2,NA.8,2.2,2.5,NA,1.5,2.5,NA.1,2XT4E04,7,1.72,0.29,27.6,6.7,0.05,151.52
1602,3,9,9,6,5,1,NA,2007,U07m,2XT4E04,22,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2XT4E04,NA.5,2.2,2.5,1.9,NA,1.9,1.5,2.5,2XT4E04,7,1.63,0,0,0,0,0
1603,3,9,9,7,5,1,NA,2007,U07m,2XT4E04,22,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2XT4E04,NA,2.5,1.9,1.3,NA.4,2.6,1.9,1.5,2XT4E04,7,1.51,0,0,0,0,0
1604,3,9,9,8,5,1,0.4,2007,U07m,2XT4E04,22,NA,NA,0,0.001,NA,NA,NA,9,2.2,2.1,5.7,2.1,4.6,1.2,2.2,29.15,30.58,2XT4E04,NA,1.9,1.3,NA.5,1.3,NA.7,2.6,1.9,2XT4E04,7,1.28,0.31,25.5,2.56,0.07,113.13
1605,3,9,9,9,5,4,1.3,2007,U07m,84XAA04,23,NA,NA,0.003,0.009,NA,NA,NA,6.9,6.4,6.5,4.9,3.8,7.5,5.9,4.2,46,92.48,84XAA04,NA.4,1.3,NA.5,2.1,1.8,NA.9,NA.7,2.6,84XAA04,8,1.29,1.01,7.92,11.99,0.76,10.54
1606,3,9,9,10,5,4,1.8,2007,U07m,84XAA04,23,NA,NA,0.006,0.018,NA,NA,NA,5.2,10,4.2,8.5,3.8,10.9,6,9.2,57.67,130.84,84XAA04,1.3,NA.5,2.1,NA.9,2.5,NA.3,NA.9,NA.7,84XAA04,8,1.15,1.57,5.11,19.13,1.75,4.57
1607,3,9,9,11,5,4,2.5,2007,U07m,84XAA04,23,NA,NA,0.012,0.035,NA,NA,NA,5.2,6.9,6.6,8.6,4.2,11.4,8,9.4,60.29,154.7,84XAA04,1.8,2.1,NA.9,1.2,2.9,NA.3,NA.3,NA.9,84XAA04,8,1.3,1.92,4.16,27.75,2.59,3.09
1608,3,9,9,12,5,4,2.9,2007,U07m,84XAA04,23,NA,NA,0.015,0.046,NA,NA,NA,4.8,9.7,6.4,11.9,6.9,7.1,8.2,11.5,66.48,184.85,84XAA04,2.5,NA.9,1.2,NA.2,NA.9,2.3,NA.3,NA.3,84XAA04,8,1.08,2.7,2.97,45.12,4.54,1.76
1609,3,9,9,13,5,5,0.9,2007,U07m,17XGA04,24,NA,NA,0.001,0.004,NA,NA,NA,2.1,5.5,7.4,8.8,3.4,10.4,2.5,9.5,49.63,89.25,17XGA04,2.9,1.2,NA.2,NA.4,1.5,NA.2,2.3,NA.3,17XGA04,8,1.13,0.8,10,16.3,0.37,21.88
1610,3,9,9,14,5,5,1.5,2007,U07m,17XGA04,24,NA,NA,0.004,0.012,NA,NA,NA,5.6,11.2,7.1,12.7,3.7,5.3,7.9,5,58.71,145.41,17XGA04,NA.9,NA.2,NA.4,NA,2.1,2.1,NA.2,2.3,17XGA04,7,1.02,1.46,5.47,22.5,1.19,6.74
1611,3,9,9,15,5,5,2.1,2007,U07m,17XGA04,24,NA,NA,0.008,0.025,NA,NA,NA,5.3,10.7,9,8.4,4.2,5.6,4.5,11.6,59.18,150.03,17XGA04,1.5,NA.4,NA,1.1,2.4,2.7,2.1,NA.2,17XGA04,7,1.3,1.62,4.95,21.71,1.67,4.79
1612,3,9,9,16,5,5,2.4,2007,U07m,17XGA04,24,NA,NA,0.011,0.032,NA,NA,NA,4.8,12.7,6.2,7.1,7.4,8.3,4.2,6.8,57.53,139.37,17XGA04,2.1,NA,1.1,1.9,NA.5,1.3,2.7,2.1,17XGA04,7,1.46,1.64,4.88,13.27,2.01,3.97
1613,3,9,9,17,5,5,0.5,2007,U07m,85XAA04,25,NA,NA,0,0.001,NA,NA,NA,1.6,4,1.9,2.4,2.4,2.4,2.5,2,19.07,15.4,85XAA04,2.4,1.1,1.9,2.1,1.4,2.2,1.3,2.7,85XAA04,8,1.89,0.26,30.2,2.32,0.06,123.08
1614,3,9,9,18,5,5,1.4,2007,U07m,85XAA04,25,NA,NA,0.004,0.011,NA,NA,NA,6.6,5.4,3.6,5.6,6,5.2,3.5,6.6,42.54,79.68,85XAA04,NA.5,1.9,2.1,1.8,NA.7,2,2.2,1.3,85XAA04,8,1.56,0.9,8.93,9.39,0.7,11.49
1615,3,9,9,19,5,5,0.7,2007,U07m,85XAA04,25,NA,NA,0.001,0.003,NA,NA,NA,3,3.2,2.5,2.6,6.3,2,2.3,3.1,25.01,26.22,85XAA04,1.4,2.1,1.8,2.7,NA.3,3.8,2,2.2,85XAA04,8,2.04,0.34,23.29,4.67,0.1,82.18
1616,3,9,9,20,5,5,0.3,2007,U07m,85XAA04,25,NA,NA,0,0,NA,NA,NA,2.7,1.8,0.9,1.4,1.1,1.6,0.7,1.7,11.87,6.3,85XAA04,NA.7,1.8,2.7,2.4,2.1,2.1,3.8,2,85XAA04,8,2.2,0.14,58.67,1.35,0.02,489.33
1617,3,9,9,21,5,NA,2.1,2007,U07m,NM6,NA,NA,NA,0.008,0.023,NA,NA,NA,7.9,5.6,4.2,12.7,9,12.7,4.5,4.5,61.13,163.74,NM6,NA.3,2.7,2.4,NA,NA,NA,2.1,3.8,NM6,5,1.41,1.49,5.38,10.21,1.1,7.25
1618,3,9,9,1,6,2,3.1,2007,U07m,81XAA04,30,NA,NA,0.018,0.054,NA,NA,NA,9,12.7,4.8,6.4,5,6.7,6.1,12.7,63.37,178.09,81XAA04,NA,NA,2.7,3.1,2.5,2.8,1.5,NA,81XAA04,5,1.58,1.97,4.06,6.56,2.31,3.46
1619,3,9,9,2,6,2,2.5,2007,U07m,81XAA04,30,NA,NA,0.011,0.034,NA,NA,NA,4,6.1,4,7.1,4,7.8,4.2,8,45.2,83.39,81XAA04,3.1,2.7,3.1,2,3.1,1.6,2.8,1.5,81XAA04,8,2.49,1.01,7.96,8.72,0.95,8.44
1620,3,9,9,3,6,2,3.1,2007,U07m,81XAA04,30,NA,NA,0.017,0.052,NA,NA,NA,5,6.4,5.5,6.8,7.2,5.4,5.9,6.7,48.8,104.71,81XAA04,2.5,3.1,2,2.7,NA.8,4.2,1.6,2.8,81XAA04,8,2.46,1.26,6.35,12.6,1.38,5.81
1621,3,9,9,4,6,2,0.8,2007,U07m,81XAA04,30,NA,NA,0.001,0.003,NA,NA,NA,1.8,3.6,2.1,11.3,2.4,7.8,1.4,4.2,34.77,38.41,81XAA04,3.1,2,2.7,NA.1,2.2,NA.5,4.2,1.6,81XAA04,8,2.05,0.39,20.5,11.61,0.11,72.19
1622,3,9,9,5,6,2,2.2,2007,U07m,82XAA04,29,NA,NA,0.009,0.026,NA,NA,NA,6.6,5.7,8.6,12.7,4.2,12.7,7.3,4.4,62.3,161.93,82XAA04,NA.8,2.7,NA.1,NA,2.5,NA,NA.5,4.2,82XAA04,6,1.35,1.63,4.91,31.37,1.21,6.63
1623,3,9,9,6,6,2,2.5,2007,U07m,82XAA04,29,NA,NA,0.011,0.034,NA,NA,NA,4.8,12.2,9,9.1,5.1,12.7,9,10.6,72.57,220.24,82XAA04,2.2,NA.1,NA,1,1.9,NA,NA,NA.5,82XAA04,5,0.71,3.51,2.28,34.95,5.15,1.55
1624,3,9,9,7,6,2,1.9,2007,U07m,82XAA04,29,NA,NA,0.006,0.019,NA,NA,NA,3.9,12.7,5.9,9,5.3,10.5,9,12.7,69.05,190.93,82XAA04,2.5,NA,1,NA.8,1.3,NA.4,NA,NA,82XAA04,5,0.75,2.53,3.16,11.25,2.97,2.7
1625,3,9,9,8,6,2,1.3,2007,U07m,82XAA04,29,NA,NA,0.003,0.009,NA,NA,NA,3.7,7.2,5.6,6.4,6.5,6.4,6.9,12.7,55.26,128.17,82XAA04,1.9,1,NA.8,1.3,NA.5,1.3,NA.4,NA,82XAA04,7,0.9,1.44,5.54,11.46,1.5,5.35
1626,3,9,9,9,6,3,0.5,2007,U07m,18XAG04,28,NA,NA,0,0.001,NA,NA,NA,2.5,4.9,2.5,5.3,1.7,2.8,2.5,7.1,29.27,33.23,18XAG04,1.3,NA.8,1.3,NA.7,2.1,1.8,1.3,NA.4,18XAG04,8,1.21,0.41,19.4,4.26,0.14,56.04
1627,3,9,9,10,6,3,2.1,2007,U07m,18XAG04,28,NA,NA,0.008,0.023,NA,NA,NA,7.3,7.9,6.8,8.4,6.3,5.8,4.8,7.9,55.05,134.08,18XAG04,NA.5,1.3,NA.7,1.1,NA.9,2.5,1.8,1.3,18XAG04,8,1.26,1.66,4.81,16.68,2.26,3.54
1628,3,9,9,11,6,3,0.9,2007,U07m,18XAG04,28,NA,NA,0.002,0.005,NA,NA,NA,2.7,7.2,4,10.4,3.9,3,2.4,4.2,37.82,60.47,18XAG04,2.1,NA.7,1.1,NA.2,1.2,2.9,2.5,1.8,18XAG04,8,1.56,0.58,13.89,8.95,0.25,31.47
1629,3,9,9,12,6,3,1.2,2007,U07m,18XAG04,28,NA,NA,0.003,0.008,NA,NA,NA,5.1,6.6,7.7,3.6,7.7,7.3,2.6,4.1,44.8,87.52,18XAG04,NA.9,1.1,NA.2,3.1,NA.2,NA.9,2.9,2.5,18XAG04,8,1.48,0.81,9.83,17.04,0.42,18.88
1630,3,9,9,13,6,3,0.2,2007,U07m,1XTE04,27,NA,NA,0,0,NA,NA,NA,1.3,6.4,0.5,0.9,3,1.5,1.6,0.8,16.06,8.56,1XTE04,1.2,NA.2,3.1,2.6,NA.4,1.5,NA.9,2.9,1XTE04,8,1.6,0.13,64,2.23,0.01,737
1631,3,9,9,14,6,3,0.4,2007,U07m,1XTE04,27,NA,NA,0,0.001,NA,NA,NA,6,1.5,1.2,1.5,9,2,1.9,3.9,26.96,27.72,1XTE04,NA.2,3.1,2.6,3.1,NA,2.1,1.5,NA.9,1XTE04,7,1.69,0.24,33.75,3.31,0.04,209.31
1632,3,9,9,15,6,3,NA,2007,U07m,1XTE04,27,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1XTE04,NA.4,2.6,3.1,3.1,1.1,2.4,2.1,1.5,1XTE04,8,2.04,0,0,0,0,0
1633,3,9,9,16,6,3,1.1,2007,U07m,1XTE04,27,NA,NA,0.002,0.007,NA,NA,NA,9,3.3,2.4,9.3,3.3,8.8,2.8,4.4,43.28,69.31,1XTE04,NA,3.1,3.1,NA.4,1.9,NA.5,2.4,2.1,1XTE04,7,1.69,0.65,12.27,7.22,0.29,27.61
1634,3,9,9,17,6,6,1.9,2007,U07m,82XAA04,26,NA,NA,0.007,0.02,NA,NA,NA,5.7,4.8,7.4,6.7,4.3,7.3,7.1,5.6,49.04,105.31,82XAA04,1.1,3.1,NA.4,1.7,2.1,1.4,NA.5,2.4,82XAA04,8,1.59,1.2,6.68,15.06,1.1,7.27
1635,3,9,9,18,6,6,2.1,2007,U07m,82XAA04,26,NA,NA,0.008,0.025,NA,NA,NA,4.7,10.7,5,7,4.8,9.5,5.4,10.3,57.5,132.46,82XAA04,1.9,NA.4,1.7,1.7,1.8,NA.7,1.4,NA.5,82XAA04,8,1.26,1.66,4.81,18.69,2.28,3.51
1636,3,9,9,19,6,6,1.8,2007,U07m,82XAA04,26,NA,NA,0.006,0.018,NA,NA,NA,4.2,6.5,4.6,5.1,3.6,10.9,6.5,7.2,48.57,100.93,82XAA04,2.1,1.7,1.7,2.7,2.7,NA.3,NA.7,1.4,82XAA04,8,1.66,1.08,7.39,14.17,0.95,8.43
1637,3,9,9,20,6,6,2.7,2007,U07m,82XAA04,26,NA,NA,0.013,0.039,NA,NA,NA,5.4,7.8,4.5,9,4.8,7.2,8.1,10.1,56.89,137.77,82XAA04,1.8,1.7,2.7,1.1,2.4,2.1,NA.3,NA.7,82XAA04,8,1.6,1.69,4.74,21.81,2.3,3.48
1638,3,9,9,21,6,NA,2.4,2007,U07m,NM6,NA,NA,NA,0.01,0.031,NA,NA,NA,4.2,6,6.2,12.7,9,12.7,4.8,11.3,66.97,188.55,NM6,2.7,2.7,1.1,NA,NA,NA,2.1,NA.3,NM6,5,1.11,2.16,3.71,13.1,2.27,3.52
1639,3,9,9,1,7,2,2.7,2007,U07m,83XAA04,31,NA,NA,0.013,0.04,NA,NA,NA,9,12.7,7.6,12.7,4.2,6.6,4.2,12.7,69.77,206.63,83XAA04,NA,NA,NA.5,NA,3.1,2.5,3.1,NA,83XAA04,4,1.15,2.35,3.41,8.22,2.27,3.53
1640,3,9,9,2,7,2,3.1,2007,U07m,83XAA04,31,NA,NA,0.017,0.052,NA,NA,NA,4.8,11,9,11.6,5.5,6.4,5,6.4,59.56,158.44,83XAA04,2.7,NA.5,NA,NA.3,2,3.1,2.5,3.1,83XAA04,7,1.77,1.75,4.58,22.47,2.07,3.86
1641,3,9,9,3,7,2,2,2007,U07m,83XAA04,31,NA,NA,0.007,0.022,NA,NA,NA,3.5,12.7,7.8,9.1,3.8,9.1,3.5,5.7,55.28,126.34,83XAA04,3.1,NA,NA.3,NA.8,2.7,NA.8,3.1,2.5,83XAA04,7,1.66,1.2,6.65,14.5,0.94,8.53
1642,3,9,9,4,7,2,2.7,2007,U07m,83XAA04,31,NA,NA,0.013,0.04,NA,NA,NA,5.2,11.5,6.9,8,8.7,7,6.9,5.9,60.12,157.31,83XAA04,2,NA.3,NA.8,1.6,NA.1,2.2,NA.8,3.1,83XAA04,8,1.36,1.98,4.04,47.89,2.6,3.07
1643,3,9,9,5,7,2,0.1,2007,U07m,2XT4E04,32,NA,NA,0,0,NA,NA,NA,0.3,1.4,0.5,1.4,9,0.5,0.4,1.4,14.97,7.17,2XT4E04,2.7,NA.8,1.6,NA.8,NA,2.5,2.2,NA.8,2XT4E04,7,1.42,0.07,114,0.56,0,2286
1644,3,9,9,6,7,2,NA,2007,U07m,2XT4E04,32,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2XT4E04,NA.1,1.6,NA.8,1,1,1.9,2.5,2.2,2XT4E04,8,1.39,0,0,0,0,0
1645,3,9,9,7,7,2,1,2007,U07m,2XT4E04,32,NA,NA,0.002,0.005,NA,NA,NA,9,7.1,4.5,4.2,5,5.5,3.1,3.6,42.09,79.42,2XT4E04,NA,NA.8,1,2,NA.8,1.3,1.9,2.5,2XT4E04,7,1.29,0.78,10.3,5.7,0.45,17.83
1646,3,9,9,8,7,2,0.8,2007,U07m,2XT4E04,32,NA,NA,0.001,0.003,NA,NA,NA,4,5.7,2.6,3.2,3.4,7.8,3.4,3.8,33.87,48.79,2XT4E04,1,1,2,2.4,1.3,NA.5,1.3,1.9,2XT4E04,8,1.43,0.56,14.25,5.59,0.27,29.69
1647,3,9,9,9,7,3,1.3,2007,U07m,17XGA04,33,NA,NA,0.003,0.01,NA,NA,NA,5.6,5,3.2,4.5,5.9,4.9,6.5,6.4,41.8,78.14,17XGA04,NA.8,2,2.4,2.4,NA.7,2.1,NA.5,1.3,17XGA04,8,1.52,0.85,9.38,9.43,0.59,13.61
1648,3,9,9,10,7,3,0.7,2007,U07m,17XGA04,33,NA,NA,0.001,0.003,NA,NA,NA,3.1,2.9,2,2.9,3.5,5.6,2.3,7.4,29.67,36.38,17XGA04,1.3,2.4,2.4,2.4,1.1,NA.9,2.1,NA.5,17XGA04,8,1.64,0.43,18.71,4.56,0.15,52.35
1649,3,9,9,11,7,3,1.1,2007,U07m,17XGA04,33,NA,NA,0.002,0.006,NA,NA,NA,5.5,4,2.8,4.7,7.6,6.1,5,4.4,40.02,72.22,17XGA04,NA.7,2.4,2.4,1.9,NA.2,1.2,NA.9,2.1,17XGA04,8,1.48,0.75,10.73,11.23,0.43,18.45
1650,3,9,9,12,7,3,0.2,2007,U07m,17XGA04,33,NA,NA,0,0,NA,NA,NA,1.4,1,0.9,1,0.5,6.4,1.3,2.3,14.75,7.59,17XGA04,1.1,2.4,1.9,2.3,3.1,NA.2,1.2,NA.9,17XGA04,8,1.64,0.12,65.5,1.91,0.01,694.25
1651,3,9,9,13,7,3,3.1,2007,U07m,83XAA04,34,NA,NA,0.017,0.052,NA,NA,NA,8.5,7.9,5.2,8.1,4.9,11.3,8.5,9.2,63.36,174.71,83XAA04,NA.2,1.9,2.3,1.8,2.6,NA.4,NA.2,1.2,83XAA04,8,1.32,2.34,3.42,47.23,3.74,2.14
1652,3,9,9,14,7,3,2.6,2007,U07m,83XAA04,34,NA,NA,0.012,0.037,NA,NA,NA,4.1,6.8,5.3,12.7,4.1,12.7,7.8,11.8,65.36,168.23,83XAA04,3.1,2.3,1.8,NA,3.1,NA,NA.4,NA.2,83XAA04,6,1.36,1.91,4.19,23.75,1.93,4.13
1653,3,9,9,15,7,3,3.1,2007,U07m,83XAA04,34,NA,NA,0.018,0.053,NA,NA,NA,4.9,8.1,9,7.3,4.5,9.4,9,11.3,63.42,174.65,83XAA04,2.6,1.8,NA,2.3,3.1,1.1,NA,NA.4,83XAA04,6,1.41,2.19,3.65,15.83,2.93,2.73
1654,3,9,9,16,7,3,3.1,2007,U07m,83XAA04,34,NA,NA,0.017,0.051,NA,NA,NA,4.5,12.7,5.2,7.4,8,7.9,6.6,12.7,65.07,169,83XAA04,3.1,NA,2.3,2.2,NA.4,1.9,1.1,NA,83XAA04,6,1.38,2.25,3.55,15.96,3.11,2.57
